City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Znamenskoye,RU,2020-06-24 19:34:45,57.13,73.83,54.03,97,100,5.75
307,Mathathane,BW,2020-06-24 19:34:45,-22.27,28.75,56.44,75,0,7.49
308,Buraydah,SA,2020-06-24 19:34:45,26.33,43.98,91.4,18,0,6.93
309,Chernyshevskiy,RU,2020-06-24 19:34:45,63.01,112.47,54.21,94,46,3.96
310,Hanzhong,CN,2020-06-24 19:34:45,33.07,107.03,71.31,85,0,1.07
311,Hofn,IS,2020-06-24 19:34:45,64.25,-15.21,51.8,93,90,8.05
312,Bam,IR,2020-06-24 19:34:45,29.11,58.36,89.02,13,0,11.14
313,Ouro Preto Do Oeste,BR,2020-06-24 19:34:46,-10.75,-62.22,84.94,63,0,2.39
314,Dawei,MM,2020-06-24 19:34:46,14.08,98.2,79.75,87,93,2.08
315,Ranong,TH,2020-06-24 19:34:46,9.97,98.63,80.02,79,89,1.5
316,Olafsvik,IS,2020-06-24 19:34:46,64.89,-23.71,52.12,78,17,10.76
317,Viedma,AR,2020-06-24 19:30:12,-40.81,-63.0,47.19,62,81,12.01
318,Guanica,PR,2020-06-24 19:34:46,17.97,-66.91,84.99,67,19,3.0
319,Saldanha,ZA,2020-06-24 19:34:46,-33.01,17.94,53.6,71,0,2.24
320,Candido De Abreu,BR,2020-06-24 19:34:46,-24.57,-51.33,71.96,58,20,4.12
321,Tambura,SS,2020-06-24 19:34:46,5.6,27.47,69.76,91,14,2.15
322,Songjianghe,CN,2020-06-24 19:34:46,42.19,127.48,53.33,93,75,1.1
323,San Pablo De Borbur,CO,2020-06-24 19:34:47,5.66,-74.06,83.32,59,100,3.27
324,Chimbote,PE,2020-06-24 19:34:47,-9.09,-78.58,66.61,73,70,10.89
325,Bilibino,RU,2020-06-24 19:34:47,68.05,166.44,50.65,47,17,1.77
326,Vanimo,PG,2020-06-24 19:34:47,-2.67,141.3,79.09,81,99,5.82
327,Itoman,JP,2020-06-24 19:34:47,26.12,127.67,82.4,94,40,10.29
328,Kiruna,SE,2020-06-24 19:34:47,67.86,20.23,60.8,44,69,5.82
329,Mocuba,MZ,2020-06-24 19:34:47,-16.84,36.99,63.43,98,2,3.53
330,College,US,2020-06-24 19:34:47,64.86,-147.8,53.6,81,90,3.36
331,Honiara,SB,2020-06-24 19:34:47,-9.43,159.95,71.6,94,20,4.7
332,Muroto,JP,2020-06-24 19:34:48,33.28,134.15,74.59,82,100,4.36
333,Diu,IN,2020-06-24 19:34:48,20.71,70.98,85.55,76,0,8.34
334,Talnakh,RU,2020-06-24 19:34:48,69.49,88.4,55.4,76,63,4.47
335,Lagoa,PT,2020-06-24 19:34:48,39.05,-27.98,63.23,65,0,10.07
336,Gobabis,NA,2020-06-24 19:34:48,-22.45,18.97,53.6,32,0,2.24
337,Ghanzi,BW,2020-06-24 19:34:48,-21.57,21.78,50.25,47,0,6.06
338,Magdagachi,RU,2020-06-24 19:34:48,53.45,125.8,50.04,78,0,1.68
339,Nueva Loja,EC,2020-06-24 19:34:48,0.08,-76.88,84.2,70,40,2.24
340,Mirandela,PT,2020-06-24 19:34:48,41.49,-7.19,73.99,30,2,7.2
341,Tutoia,BR,2020-06-24 19:34:48,-2.76,-42.27,82.11,67,35,8.37
342,Nova Londrina,BR,2020-06-24 19:34:48,-22.77,-52.98,77.38,54,14,9.24
343,Qaqortoq,GL,2020-06-24 19:34:49,60.72,-46.03,51.8,53,75,11.41
344,Tynda,RU,2020-06-24 19:34:49,55.17,124.72,48.99,77,15,1.86
345,Tiksi,RU,2020-06-24 19:34:49,71.69,128.87,62.67,52,22,3.74
346,Ahuimanu,US,2020-06-24 19:34:49,21.44,-157.84,80.6,61,40,10.29
347,Norman Wells,CA,2020-06-24 19:34:49,65.28,-126.83,50.0,81,90,9.17
348,Petit Goave,HT,2020-06-24 19:34:49,18.43,-72.87,89.6,66,20,14.99
349,Honningsvag,NO,2020-06-24 19:34:49,70.98,25.97,48.2,76,75,13.87
350,Morehead,US,2020-06-24 19:30:50,37.27,-87.18,82.4,44,40,6.4
351,Aklavik,CA,2020-06-24 19:34:49,68.22,-135.01,44.6,81,90,3.36
352,Orito,CO,2020-06-24 19:34:49,0.68,-76.88,84.2,70,40,2.24
353,Ust-Maya,RU,2020-06-24 19:34:49,60.42,134.53,58.57,68,0,2.06
354,Murdochville,CA,2020-06-24 19:34:49,48.96,-65.5,80.29,54,88,12.24
355,Pauini,BR,2020-06-24 19:34:50,-7.71,-66.98,82.99,81,88,1.07
356,Kathmandu,NP,2020-06-24 19:33:15,27.72,85.32,71.6,100,75,2.24
357,Fort-Shevchenko,KZ,2020-06-24 19:34:50,44.51,50.26,82.0,41,0,6.33
358,Codrington,AU,2020-06-24 19:34:50,-38.27,141.97,44.92,89,0,10.31
359,Srednekolymsk,RU,2020-06-24 19:34:50,67.45,153.68,68.27,28,75,5.91
360,Porto-Vecchio,FR,2020-06-24 19:34:50,41.59,9.28,80.6,44,0,4.7
361,Mazatlan,MX,2020-06-24 19:34:50,23.22,-106.42,89.6,55,5,8.05
362,Bodden Town,KY,2020-06-24 19:34:50,19.28,-81.25,91.4,66,20,9.17
363,Katherine,AU,2020-06-24 19:34:50,-14.47,132.27,62.6,42,0,9.17
364,Along,IN,2020-06-24 19:34:50,28.17,94.77,74.23,90,100,0.85
365,Varnamo,SE,2020-06-24 19:34:50,57.19,14.04,73.99,62,17,6.11
366,Los Llanos De Aridane,ES,2020-06-24 19:34:51,28.66,-17.92,73.4,73,75,16.11
367,Tessalit,ML,2020-06-24 19:34:51,20.2,1.01,98.69,12,86,7.96
368,Pandamatenga,BW,2020-06-24 19:34:51,-18.53,25.63,52.97,55,0,4.61
369,Keuruu,FI,2020-06-24 19:34:51,62.27,24.7,75.2,38,70,4.7
370,Shenjiamen,CN,2020-06-24 19:34:51,29.96,122.3,75.13,97,100,4.52
371,Hobyo,SO,2020-06-24 19:34:51,5.35,48.53,79.57,74,0,28.43
372,Ulaangom,MN,2020-06-24 19:34:51,49.98,92.07,61.21,45,95,1.61
373,Karlskrona,SE,2020-06-24 19:34:51,56.16,15.59,68.0,68,6,4.7
374,Mendi,PG,2020-06-24 19:34:51,-6.18,143.65,54.57,99,90,2.19
375,Borgo San Lorenzo,IT,2020-06-24 19:34:51,43.96,11.38,80.6,39,0,5.82
376,Muros,ES,2020-06-24 19:34:52,42.78,-9.06,72.0,71,40,7.0
377,Valparaiso,CL,2020-06-24 19:34:52,-33.04,-71.63,57.2,71,75,9.17
378,Hasaki,JP,2020-06-24 19:34:52,35.73,140.83,64.4,100,75,8.05
379,Severnyy,RU,2020-06-24 19:34:52,50.68,36.55,66.2,63,0,4.47
380,Ishigaki,JP,2020-06-24 19:34:52,24.34,124.16,84.13,84,100,22.1
381,Homer,US,2020-06-24 19:34:52,59.64,-151.55,55.4,58,75,1.95
382,Torbay,CA,2020-06-24 19:34:52,47.67,-52.73,80.6,61,75,16.11
383,Sola,VU,2020-06-24 19:34:52,-13.88,167.55,77.0,100,40,12.64
384,Alto Longa,BR,2020-06-24 19:34:52,-5.25,-42.21,85.28,53,63,4.03
385,Tchollire,CM,2020-06-24 19:34:52,8.4,14.17,77.99,78,100,3.4
386,Nemuro,JP,2020-06-24 19:34:52,43.32,145.57,50.25,85,100,7.47
387,Portland,US,2020-06-24 19:32:53,45.52,-122.68,75.99,56,75,4.7
388,Thinadhoo,MV,2020-06-24 19:34:53,0.53,72.93,83.66,80,66,10.6
389,Okahandja,NA,2020-06-24 19:34:53,-21.98,16.92,57.2,30,0,4.7
390,Erzin,TR,2020-06-24 19:34:53,36.96,36.2,73.99,82,9,2.06
391,Sao Filipe,CV,2020-06-24 19:34:53,14.9,-24.5,76.3,83,45,8.08
392,Nome,US,2020-06-24 19:34:53,64.5,-165.41,44.6,52,75,5.82
393,Kuching,MY,2020-06-24 19:34:53,1.55,110.33,73.4,100,40,3.36
394,Murray Bridge,AU,2020-06-24 19:34:53,-35.12,139.27,51.01,86,0,8.99
395,Faya,SA,2020-06-24 19:34:53,18.39,42.45,75.2,8,96,3.94
396,Stornoway,GB,2020-06-24 19:34:53,58.21,-6.39,57.99,82,100,11.41
397,Raudeberg,NO,2020-06-24 19:34:53,61.99,5.14,77.0,72,40,12.75
398,Broome,US,2020-06-24 19:34:53,42.25,-75.83,78.01,46,90,9.17
399,Ostrovnoy,RU,2020-06-24 19:34:54,68.05,39.51,41.99,87,100,7.05
400,Malatya,TR,2020-06-24 19:34:54,38.5,38.0,80.6,32,0,21.92
401,Assare,BR,2020-06-24 19:34:54,-6.87,-39.88,81.07,43,67,5.7
402,Massakory,TD,2020-06-24 19:34:54,13.0,15.73,94.24,20,100,7.11
403,Strezhevoy,RU,2020-06-24 19:34:54,60.73,77.59,51.8,100,50,2.24
404,Kholtoson,RU,2020-06-24 19:34:54,50.3,103.31,47.05,85,0,1.36
405,Bereda,ES,2020-06-24 19:34:54,43.27,-7.54,64.99,1,68,8.99
406,Guaruja,BR,2020-06-24 19:34:54,-23.99,-46.26,80.6,54,52,9.17
407,Isangel,VU,2020-06-24 19:34:54,-19.55,169.27,71.6,94,90,11.3
408,Petauke,ZM,2020-06-24 19:34:55,-14.24,31.33,60.58,68,2,10.65
409,Mayskiy,RU,2020-06-24 19:34:55,47.69,40.1,69.8,60,14,11.18
410,Gizo,SB,2020-06-24 19:34:55,-8.1,156.84,81.61,76,16,9.95
411,Okhotsk,RU,2020-06-24 19:34:55,59.38,143.3,45.99,90,100,4.99
412,Natal,BR,2020-06-24 19:34:55,-5.79,-35.21,78.8,74,100,6.93
413,Banjar,ID,2020-06-24 19:34:55,-8.19,114.97,78.8,100,20,8.05
414,Nouadhibou,MR,2020-06-24 19:34:55,20.93,-17.03,73.4,69,0,18.34
415,Taltal,CL,2020-06-24 19:34:55,-25.4,-70.48,62.91,62,100,4.61
416,Hervey Bay,AU,2020-06-24 19:34:55,-25.3,152.85,50.0,72,0,4.0
417,Gallup,US,2020-06-24 19:32:11,35.53,-108.74,89.6,14,20,27.51
418,Zhezkazgan,KZ,2020-06-24 19:34:55,47.8,67.71,66.9,28,100,7.31
419,Ancud,CL,2020-06-24 19:34:55,-41.87,-73.82,50.0,87,1,8.05
420,Rocha,UY,2020-06-24 19:34:55,-34.48,-54.33,59.76,95,100,7.54
421,Ponta Do Sol,PT,2020-06-24 19:34:56,32.67,-17.1,73.4,60,20,13.87
422,Waingapu,ID,2020-06-24 19:34:56,-9.66,120.26,73.83,84,90,10.13
423,Kotelnich,RU,2020-06-24 19:34:56,58.31,48.35,41.14,73,0,5.97
424,Egvekinot,RU,2020-06-24 19:34:56,66.32,-179.17,33.24,98,100,3.56
425,Tecoanapa,MX,2020-06-24 19:34:56,16.52,-98.75,77.58,82,100,8.46
426,Gamba,GA,2020-06-24 19:34:56,-2.65,10.0,73.09,85,100,6.67
427,Rumuruti,KE,2020-06-24 19:34:56,0.27,36.54,58.05,81,10,6.2
428,Kota Belud,MY,2020-06-24 19:34:56,6.35,116.43,78.8,94,40,3.36
429,Gunjur,GM,2020-06-24 19:34:56,13.2,-16.73,87.8,74,20,8.05
430,Abha,SA,2020-06-24 19:34:56,18.22,42.51,75.2,8,100,5.21
431,Hof,DE,2020-06-24 19:34:56,50.32,11.92,64.0,57,40,6.67
432,Troitskoye,RU,2020-06-24 19:34:57,52.98,84.68,60.26,93,93,4.29
433,Hauterive,FR,2020-06-24 19:34:57,46.09,3.45,84.2,42,0,4.7
434,Mecca,SA,2020-06-24 19:31:08,21.43,39.83,88.74,22,86,3.47
435,Caravelas,BR,2020-06-24 19:34:57,-17.71,-39.25,72.25,74,0,5.68
436,Kaoma,ZM,2020-06-24 19:34:57,-14.78,24.8,54.45,50,0,4.79
437,Biloela,AU,2020-06-24 19:34:57,-24.42,150.5,45.07,82,0,5.08
438,Iskateley,RU,2020-06-24 19:34:57,67.68,53.15,41.27,87,100,13.94
439,Puerto Leguizamo,CO,2020-06-24 19:34:57,-0.19,-74.78,85.21,52,66,5.19
440,Aras,ES,2020-06-24 19:34:57,42.56,-2.36,87.8,35,100,3.36
441,Neuquen,AR,2020-06-24 19:30:31,-38.95,-68.06,50.0,46,93,9.17
442,Salinopolis,BR,2020-06-24 19:34:58,-0.61,-47.36,82.62,77,27,14.52
443,Mehriz,IR,2020-06-24 19:34:58,31.59,54.43,89.6,14,0,11.41
444,Karratha,AU,2020-06-24 19:34:58,-20.74,116.85,66.87,65,0,5.44
445,Porto Novo,BJ,2020-06-24 19:34:58,6.5,2.6,80.6,88,40,11.41
446,Harper,LR,2020-06-24 19:34:58,4.38,-7.72,77.22,84,92,8.7
447,San Jose,US,2020-06-24 19:34:58,37.34,-121.89,84.99,39,20,3.36
448,Hirara,JP,2020-06-24 19:34:58,24.8,125.28,83.64,86,100,19.75
449,Kasongo-Lunda,CD,2020-06-24 19:34:58,-6.47,16.82,73.87,37,7,0.94
450,Belgrade,RS,2020-06-24 19:34:58,44.8,20.47,69.8,68,0,4.7
451,Senneterre,CA,2020-06-24 19:34:58,48.38,-77.23,59.0,93,90,9.17
452,Amapa,BR,2020-06-24 19:34:58,1.0,-52.0,78.89,95,93,3.36
453,Batagay-Alyta,RU,2020-06-24 19:34:59,67.8,130.41,74.53,41,51,0.96
454,Opuwo,NA,2020-06-24 19:34:59,-18.06,13.84,58.57,35,0,8.81
455,Oussouye,SN,2020-06-24 19:34:59,12.48,-16.55,89.6,74,20,4.7
456,Poya,NC,2020-06-24 19:34:59,-21.35,165.15,65.52,74,44,0.65
457,Vieste,IT,2020-06-24 19:34:59,41.88,16.18,75.2,31,5,5.82
458,Matam,SN,2020-06-24 19:35:00,15.62,-13.33,105.8,32,13,2.24
459,Sarny,UA,2020-06-24 19:35:00,51.34,26.6,62.83,82,0,7.18
460,Broken Hill,AU,2020-06-24 19:33:02,-31.95,141.43,42.8,75,0,4.7
461,Parana,AR,2020-06-24 19:31:53,-31.73,-60.52,55.99,92,100,4.0
462,Kaeo,NZ,2020-06-24 19:35:00,-35.1,173.78,51.01,3,35,2.64
463,Lhokseumawe,ID,2020-06-24 19:35:00,5.18,97.15,77.18,88,6,5.75
464,Yomou,GN,2020-06-24 19:35:00,7.56,-9.27,72.23,97,96,2.95
465,Lompoc,US,2020-06-24 19:31:16,34.64,-120.46,71.01,68,100,9.17
466,Mangaratiba,BR,2020-06-24 19:30:47,-22.96,-44.04,86.0,30,37,5.82
467,Kielce,PL,2020-06-24 19:35:00,50.87,20.63,63.0,1,87,3.09
468,Kalevala,RU,2020-06-24 19:35:01,65.2,31.17,57.99,95,100,1.86
469,Sibu,MY,2020-06-24 19:35:01,2.3,111.82,75.2,94,40,3.36
470,Kindersley,CA,2020-06-24 19:32:52,51.47,-109.17,73.4,69,75,11.41
471,Pathein,MM,2020-06-24 19:35:03,16.78,94.73,80.62,87,97,3.51
472,Bayburt,TR,2020-06-24 19:32:32,40.26,40.23,54.25,84,1,3.18
473,Abeche,TD,2020-06-24 19:35:03,13.83,20.83,87.53,35,35,20.09
474,Cayenne,GF,2020-06-24 19:35:03,4.93,-52.33,84.2,74,22,2.24
475,Tezu,IN,2020-06-24 19:35:03,27.92,96.17,75.49,86,100,2.73
476,Tolyatti,RU,2020-06-24 19:35:03,53.53,49.35,60.8,93,95,4.47
477,Ahipara,NZ,2020-06-24 19:35:03,-35.17,173.17,55.04,89,9,4.85
478,Dzaoudzi,YT,2020-06-24 19:35:03,-12.79,45.27,77.0,73,0,8.05
479,Lorengau,PG,2020-06-24 19:35:03,-2.02,147.27,82.29,80,2,10.69
480,Tevaitoa,PF,2020-06-24 19:35:03,-16.78,-151.5,79.84,84,6,14.09
481,Dalby,AU,2020-06-24 19:35:03,-27.18,151.27,32.0,91,0,2.24
482,Spassk-Dalniy,RU,2020-06-24 19:35:03,44.6,132.82,58.33,97,100,2.33
483,Ola,RU,2020-06-24 19:35:04,59.58,151.28,48.09,88,71,2.26
484,Pacific Grove,US,2020-06-24 19:32:02,36.62,-121.92,66.2,72,20,9.17
485,Adwa,ET,2020-06-24 19:35:04,14.16,38.9,70.74,47,72,5.48
486,Kanchanaburi,TH,2020-06-24 19:35:04,14.63,99.1,76.84,87,83,3.69
487,Avila,ES,2020-06-24 19:35:04,40.58,-5.0,73.4,49,0,10.29
488,Kangaatsiaq,GL,2020-06-24 19:35:04,68.31,-53.46,37.69,87,95,10.69
489,Linxia,CN,2020-06-24 19:35:04,35.6,103.21,56.03,53,0,2.64
490,Alyangula,AU,2020-06-24 19:35:04,-13.85,136.42,59.0,93,0,3.36
491,Troitsko-Pechorsk,RU,2020-06-24 19:35:04,62.71,56.2,39.29,90,34,7.83
492,Hualmay,PE,2020-06-24 19:35:04,-11.1,-77.61,66.51,71,11,9.93
493,Santo Antonio Do Ica,BR,2020-06-24 19:35:04,-3.1,-67.94,85.77,75,87,0.38
494,Ngunguru,NZ,2020-06-24 19:35:04,-35.62,174.5,51.01,99,2,4.0
495,Barra Do Corda,BR,2020-06-24 19:35:04,-5.5,-45.25,83.64,69,10,3.83
496,Emilio Carranza,MX,2020-06-24 19:35:05,19.97,-96.61,81.54,74,100,8.32
497,Oktyabrskiy,RU,2020-06-24 19:35:05,54.48,53.47,49.28,88,30,5.3
498,Omsukchan,RU,2020-06-24 19:35:05,62.53,155.8,67.66,31,3,3.24
499,Umm Lajj,SA,2020-06-24 19:35:05,25.02,37.27,82.31,48,57,5.86
500,Alghero,IT,2020-06-24 19:35:05,40.56,8.32,77.0,57,0,9.17
501,Nyurba,RU,2020-06-24 19:35:05,63.28,118.33,59.5,73,5,4.05
502,Kahului,US,2020-06-24 19:34:36,20.89,-156.47,82.4,51,40,8.68
503,Puerto Escondido,MX,2020-06-24 19:35:05,15.85,-97.07,86.0,62,90,5.82
504,Sabang,ID,2020-06-24 19:35:05,5.89,95.32,83.01,74,97,7.52
505,Port Hawkesbury,CA,2020-06-24 19:35:05,45.62,-61.35,80.01,65,20,12.75
506,Rio Gallegos,AR,2020-06-24 19:35:06,-51.62,-69.22,38.55,78,100,17.07
507,Kloulklubed,PW,2020-06-24 19:35:06,7.04,134.26,84.27,75,64,9.35
508,Shenzhen,CN,2020-06-24 19:34:11,22.55,114.07,86.0,85,100,3.0
509,Korla,CN,2020-06-24 19:35:06,41.76,86.15,75.0,50,0,5.01
510,Batagay,RU,2020-06-24 19:35:06,67.63,134.63,77.05,37,0,0.31
511,Kerouane,GN,2020-06-24 19:35:06,9.27,-9.02,73.31,90,98,3.83
512,Chegdomyn,RU,2020-06-24 19:35:06,51.12,133.02,51.85,95,100,1.92
513,Mitu,CO,2020-06-24 19:35:06,1.2,-70.17,80.78,88,63,2.75
514,Kudahuvadhoo,MV,2020-06-24 19:35:06,2.67,72.89,83.55,77,16,11.36
515,Ajdabiya,LY,2020-06-24 19:35:06,30.76,20.23,71.92,69,0,11.74
516,Bria,CF,2020-06-24 19:35:07,6.54,21.99,71.96,94,100,2.3
517,Tautira,PF,2020-06-24 19:35:07,-17.73,-149.15,80.6,74,40,6.93
518,Lamar,US,2020-06-24 19:35:07,33.67,-95.58,90.0,58,20,10.29
519,Quatre Cocos,MU,2020-06-24 19:35:07,-20.21,57.76,73.4,69,40,11.41
520,Pozo Colorado,PY,2020-06-24 19:35:07,-23.49,-58.8,80.94,57,100,9.22
521,Pompeu,BR,2020-06-24 19:35:07,-19.22,-44.94,68.92,50,100,2.86
522,Greytown,ZA,2020-06-24 19:34:05,-29.06,30.59,49.5,46,0,2.35
523,Kindu,CD,2020-06-24 19:35:07,-2.95,25.95,75.88,55,0,1.3
524,Varca,IN,2020-06-24 19:35:08,15.22,73.92,80.6,94,40,3.36
525,Tobermory,CA,2020-06-24 19:35:08,45.25,-81.67,55.0,90,100,7.0
526,Nioro,GM,2020-06-24 19:35:08,13.35,-15.75,87.49,59,54,15.37
527,Veraval,IN,2020-06-24 19:35:08,20.9,70.37,85.87,75,0,6.8
528,Abu Samrah,SY,2020-06-24 19:35:08,35.3,37.18,67.24,70,0,10.42
529,San Patricio,MX,2020-06-24 19:35:08,19.22,-104.7,84.2,79,75,9.17
530,Shubarkuduk,KZ,2020-06-24 19:35:08,49.14,56.49,65.62,55,100,8.21
531,Rio Grande,BR,2020-06-24 19:31:04,-32.03,-52.1,71.6,73,75,11.41
532,Forest Grove,US,2020-06-24 19:35:08,45.52,-123.11,73.0,64,90,6.93
533,Manta,EC,2020-06-24 19:34:09,-0.95,-80.73,82.4,69,20,14.99
534,Zarya,RU,2020-06-24 19:35:08,55.76,38.1,66.2,34,0,6.71
535,Lujan,AR,2020-06-24 19:35:08,-34.57,-59.1,57.99,63,100,7.0
536,Port-Cartier,CA,2020-06-24 19:35:09,50.03,-66.87,77.0,65,75,9.17
537,Suez,EG,2020-06-24 19:35:09,29.97,32.53,73.33,67,14,13.35
538,Beloha,MG,2020-06-24 19:35:09,-25.17,45.05,62.83,94,4,7.09
539,Kizhinga,RU,2020-06-24 19:35:09,51.85,109.91,51.64,92,98,1.14
540,Una,IN,2020-06-24 19:35:09,20.82,71.03,85.28,75,1,7.83
541,Novikovo,RU,2020-06-24 19:35:09,51.15,37.89,61.34,88,0,7.18
542,Whitehorse,CA,2020-06-24 19:35:09,60.72,-135.05,59.0,30,75,12.75
543,Roros,NO,2020-06-24 19:35:09,62.57,11.38,75.2,50,0,8.05
544,San Ramon,US,2020-06-24 19:35:10,37.78,-121.98,88.0,42,1,5.82
545,Chino Valley,US,2020-06-24 19:32:03,34.76,-112.45,97.0,6,1,11.41
546,Grants Pass,US,2020-06-24 19:32:15,42.44,-123.33,80.6,34,1,10.29
547,Khoy,IR,2020-06-24 19:35:10,38.55,44.95,76.32,31,0,3.44
548,Springbok,ZA,2020-06-24 19:35:10,-29.66,17.89,56.43,35,0,5.19
549,Khilok,RU,2020-06-24 19:35:10,51.37,110.47,50.47,91,90,1.72
550,Marzuq,YE,2020-06-24 19:35:10,14.4,46.47,83.8,32,97,3.85
551,Felanitx,ES,2020-06-24 19:35:10,39.47,3.15,80.6,54,4,5.82
552,Matadi,CD,2020-06-24 19:35:10,-5.82,13.45,75.02,73,67,6.15
553,Kita,ML,2020-06-24 19:35:10,13.03,-9.49,93.56,29,73,1.36
554,Naze,JP,2020-06-24 19:35:10,28.37,129.48,78.8,100,100,5.82
555,Halifax,CA,2020-06-24 19:31:12,44.65,-63.57,77.0,73,9,4.0
556,Venado Tuerto,AR,2020-06-24 19:35:10,-33.75,-61.97,59.0,42,100,3.0
557,Margate,GB,2020-06-24 19:31:44,51.38,1.39,70.0,67,0,1.99
558,San Isidro,PE,2020-06-24 19:35:11,-12.12,-77.05,64.4,77,90,6.93
559,Gayeri,BF,2020-06-24 19:35:11,12.65,0.49,89.56,39,42,10.31
560,San Luis,AR,2020-06-24 19:35:11,-33.3,-66.34,46.87,54,76,9.28
561,Birao,CF,2020-06-24 19:35:11,10.28,22.79,70.29,88,100,8.84
562,Grindavik,IS,2020-06-24 19:35:11,63.84,-22.43,53.6,81,20,11.41
563,Kayes,ML,2020-06-24 19:35:11,14.0,-11.0,102.2,35,100,6.93
564,Monastyrshchina,RU,2020-06-24 19:35:11,54.35,31.84,62.49,77,0,4.88
565,Cap Malheureux,MU,2020-06-24 19:35:11,-19.98,57.61,71.01,74,2,5.01
566,Calabozo,VE,2020-06-24 19:35:11,8.92,-67.43,86.97,63,53,5.73
567,Sehithwa,BW,2020-06-24 19:35:11,-20.47,22.72,54.75,40,0,5.1
