City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Gao,ML,2020-06-30 19:16:39,16.64,1.64,85.05,50,2,14.85
305,Bundaberg,AU,2020-06-30 19:16:39,-24.85,152.35,57.99,93,90,6.93
306,Port-Gentil,GA,2020-06-30 19:12:03,-0.72,8.78,75.2,83,90,10.29
307,Bambanglipuro,ID,2020-06-30 19:13:42,-7.95,110.28,75.06,88,99,6.26
308,Gazalkent,UZ,2020-06-30 19:16:39,41.56,69.77,82.4,26,40,9.17
309,Sri Aman,MY,2020-06-30 19:12:25,1.24,111.46,75.2,100,100,1.03
310,Biloela,AU,2020-06-30 19:16:39,-24.42,150.5,52.97,89,7,5.35
311,Moron,AR,2020-06-30 19:16:39,-34.65,-58.62,52.0,93,90,18.34
312,Ambam,CM,2020-06-30 19:16:39,2.38,11.28,68.4,98,94,3.15
313,Altamira,BR,2020-06-30 19:11:48,-3.2,-52.21,87.8,66,40,4.7
314,Uruzgan,AF,2020-06-30 19:16:39,32.83,66.0,71.87,25,0,0.96
315,Tazovskiy,RU,2020-06-30 19:16:40,67.47,78.7,46.62,96,100,15.84
316,Berbera,SO,2020-06-30 19:16:40,10.44,45.01,96.21,39,88,22.01
317,Kapit,MY,2020-06-30 19:15:05,2.02,112.93,74.17,95,92,1.12
318,Mehamn,NO,2020-06-30 19:16:40,71.04,27.85,41.0,100,75,24.16
319,Nouadhibou,MR,2020-06-30 19:12:10,20.93,-17.03,73.4,69,0,20.8
320,Verkhnevilyuysk,RU,2020-06-30 19:11:49,63.45,120.32,63.99,63,0,2.55
321,Arys,KZ,2020-06-30 19:15:08,42.43,68.8,73.4,31,20,6.71
322,Tura,IN,2020-06-30 19:11:39,25.52,90.22,75.18,89,78,3.33
323,Koath,IN,2020-06-30 19:16:40,25.32,84.27,90.03,58,54,2.98
324,Inta,RU,2020-06-30 19:16:40,66.03,60.17,40.5,88,32,11.56
325,Faanui,PF,2020-06-30 19:12:00,-16.48,-151.75,78.3,76,0,26.62
326,Nioro,GM,2020-06-30 19:14:33,13.35,-15.75,87.55,53,85,14.38
327,Omsukchan,RU,2020-06-30 19:15:07,62.53,155.8,47.86,51,0,8.19
328,Bethel,US,2020-06-30 19:11:53,41.37,-73.41,70.0,83,90,6.93
329,Beloha,MG,2020-06-30 19:16:41,-25.17,45.05,61.84,85,1,3.38
330,Herat,AF,2020-06-30 19:11:53,34.5,62.0,77.0,17,0,2.24
331,Fakse Ladeplads,DK,2020-06-30 19:13:05,55.22,12.17,61.0,67,97,18.34
332,Ihosy,MG,2020-06-30 19:16:41,-22.4,46.12,58.6,78,4,4.7
333,Hastings,GB,2020-06-30 19:13:50,50.86,0.57,61.0,99,100,8.01
334,Naze,JP,2020-06-30 19:12:12,28.37,129.48,80.6,94,90,11.41
335,Binabalian,PH,2020-06-30 19:16:41,16.42,119.93,83.46,77,100,10.13
336,Bageshwar,IN,2020-06-30 19:16:41,29.85,79.77,72.86,77,15,0.36
337,Floresta,BR,2020-06-30 19:16:41,-8.6,-38.57,82.98,50,76,12.35
338,Tucuman,AR,2020-06-30 19:16:41,-26.82,-65.22,71.6,21,0,11.41
339,Karasjok,NO,2020-06-30 19:16:42,69.47,25.51,42.8,93,100,24.16
340,Rorvik,NO,2020-06-30 19:16:42,64.86,11.24,48.2,70,75,16.11
341,Deming,US,2020-06-30 19:16:42,32.27,-107.76,89.6,18,1,18.34
342,Pangkalanbuun,ID,2020-06-30 19:16:42,-2.68,111.62,73.69,98,62,2.57
343,Torbay,CA,2020-06-30 19:12:03,47.67,-52.73,71.6,83,90,14.99
344,Hoa Binh,VN,2020-06-30 19:16:42,20.81,105.34,84.2,70,100,4.7
345,Kulu,TR,2020-06-30 19:16:42,39.1,33.08,71.55,30,0,12.62
346,Homer,US,2020-06-30 19:16:42,59.64,-151.55,55.4,71,1,8.05
347,Boksitogorsk,RU,2020-06-30 19:16:42,59.47,33.85,55.08,95,100,6.67
348,Nizwa,OM,2020-06-30 19:14:39,22.93,57.53,87.4,53,99,6.73
349,Elk Plain,US,2020-06-30 19:16:43,47.05,-122.4,62.6,72,90,8.05
350,Ixtapa,MX,2020-06-30 19:11:47,20.7,-105.2,88.0,70,75,10.29
351,Vung Tau,VN,2020-06-30 19:16:43,10.35,107.08,79.9,83,100,10.98
352,Honningsvag,NO,2020-06-30 19:11:54,70.98,25.97,41.0,86,75,17.22
353,Bralostita,RO,2020-06-30 19:16:43,44.5,23.52,73.4,43,0,8.05
354,Evensk,RU,2020-06-30 19:16:43,61.95,159.23,51.24,52,0,9.91
355,Batagay,RU,2020-06-30 19:16:43,67.63,134.63,61.36,51,60,2.08
356,Lasa,IT,2020-06-30 19:12:23,46.62,10.7,66.2,77,40,8.05
357,San Pedro,PH,2020-06-30 19:16:43,14.35,121.02,81.0,74,55,1.12
358,Habiganj,BD,2020-06-30 19:14:24,24.38,91.42,78.84,92,99,6.93
359,Codrington,AU,2020-06-30 19:14:27,-38.27,141.97,44.62,74,0,12.5
360,Tukrah,LY,2020-06-30 19:16:43,32.53,20.58,72.81,87,0,3.98
361,Sovetskoye,RU,2020-06-30 19:16:43,52.29,85.41,60.03,71,100,2.06
362,Jumla,NP,2020-06-30 19:14:40,29.27,82.18,62.56,69,52,1.07
363,Gulu,UG,2020-06-30 19:16:44,2.77,32.3,67.19,79,99,2.75
364,Lagos,NG,2020-06-30 19:09:11,6.58,3.75,77.0,94,75,5.82
365,Huarmey,PE,2020-06-30 19:11:59,-10.07,-78.15,68.32,66,16,11.68
366,Samarai,PG,2020-06-30 19:15:07,-10.62,150.67,78.35,84,77,15.26
367,Toucheng,TW,2020-06-30 19:16:44,24.86,121.82,87.01,16,100,2.59
368,Kidero,RU,2020-06-30 19:16:44,42.19,45.96,53.24,72,100,4.18
369,Sabang,ID,2020-06-30 19:12:26,5.89,95.32,83.03,72,70,4.68
370,Charyshskoye,RU,2020-06-30 19:16:44,51.4,83.56,61.43,70,100,4.52
371,Dingle,PH,2020-06-30 19:11:56,11.0,122.67,76.55,85,0,2.51
372,Arlit,NE,2020-06-30 19:16:44,18.74,7.39,98.04,12,0,6.8
373,Charters Towers,AU,2020-06-30 19:16:45,-20.1,146.27,60.78,88,95,12.1
374,Kitob,UZ,2020-06-30 19:16:45,39.08,66.83,73.02,25,0,3.36
375,Birjand,IR,2020-06-30 19:16:45,32.87,59.22,77.0,12,0,9.17
376,Faya,SA,2020-06-30 19:11:50,18.39,42.45,78.8,50,40,4.7
377,West Bay,KY,2020-06-30 19:16:45,19.37,-81.42,86.0,89,75,1.12
378,Kerema,PG,2020-06-30 19:16:45,-7.96,145.78,76.44,88,100,5.61
379,Cabo San Lucas,MX,2020-06-30 19:11:39,22.89,-109.91,84.0,74,75,8.05
380,Belmonte,BR,2020-06-30 19:14:29,-15.86,-38.88,78.8,69,40,11.41
381,Bonavista,CA,2020-06-30 19:15:07,48.65,-53.11,61.88,88,80,11.77
382,Jackson,US,2020-06-30 19:16:45,42.42,-122.83,73.0,43,20,5.82
383,Matagami,CA,2020-06-30 19:16:45,49.75,-77.63,84.2,42,1,2.24
384,Thinadhoo,MV,2020-06-30 19:14:53,0.53,72.93,84.6,62,69,2.51
385,Teguldet,RU,2020-06-30 19:16:45,57.31,88.17,58.55,73,100,3.56
386,Tigil,RU,2020-06-30 19:12:08,57.8,158.67,50.11,82,100,3.02
387,Minot,US,2020-06-30 19:16:46,48.23,-101.3,64.4,93,75,16.11
388,Bahia De Caraquez,EC,2020-06-30 19:16:46,-0.6,-80.42,80.6,74,75,11.41
389,Imbituba,BR,2020-06-30 19:16:46,-28.24,-48.67,60.8,87,40,43.62
390,Narsaq,GL,2020-06-30 19:12:17,60.92,-46.05,55.4,50,40,10.29
391,Okha,RU,2020-06-30 19:14:44,53.57,142.95,47.93,91,68,1.68
392,Rovigo,IT,2020-06-30 19:16:46,45.08,11.79,81.0,72,0,6.35
393,Graciano Sanchez,MX,2020-06-30 19:16:46,23.92,-99.28,91.4,46,5,6.93
394,Urumqi,CN,2020-06-30 19:12:09,43.8,87.6,62.6,59,0,4.47
395,Terrace,CA,2020-06-30 19:16:46,54.52,-128.6,62.6,51,75,11.41
396,Aklavik,CA,2020-06-30 19:12:20,68.22,-135.01,62.6,67,75,2.24
397,Bisert,RU,2020-06-30 19:16:47,56.86,59.05,43.57,85,100,2.84
398,Kautokeino,NO,2020-06-30 19:16:47,69.01,23.04,41.68,90,100,18.84
399,Steamboat Springs,US,2020-06-30 19:16:47,40.48,-106.83,59.0,33,90,11.41
400,Baijiantan,CN,2020-06-30 19:16:47,45.63,85.18,69.28,35,0,3.02
401,Buraydah,SA,2020-06-30 19:14:29,26.33,43.98,100.4,19,0,8.05
402,Tulagi,SB,2020-06-30 19:16:47,-9.1,160.15,73.4,94,20,3.36
403,Tommot,RU,2020-06-30 19:16:47,58.96,126.29,57.43,80,0,0.87
404,San Francisco,US,2020-06-30 19:09:10,37.77,-122.42,75.2,50,1,10.29
405,Mount Isa,AU,2020-06-30 19:14:34,-20.73,139.5,59.0,58,0,3.36
406,Mildura,AU,2020-06-30 19:14:29,-34.2,142.15,46.4,52,4,6.93
407,Lethem,GY,2020-06-30 19:16:47,3.38,-59.8,84.6,70,71,1.45
408,Sochi,RU,2020-06-30 19:08:14,43.6,39.73,77.0,65,77,6.71
409,Esterhazy,CA,2020-06-30 19:16:47,50.65,-102.08,71.92,90,100,13.67
410,Fuling,CN,2020-06-30 19:16:48,29.7,107.39,74.43,76,100,2.06
411,Quatre Cocos,MU,2020-06-30 19:16:48,-20.21,57.76,66.99,88,20,4.7
412,Bubaque,GW,2020-06-30 19:14:59,11.28,-15.83,81.12,79,76,11.65
413,Chapais,CA,2020-06-30 19:15:07,49.78,-74.85,80.6,39,1,8.05
414,Ust-Ishim,RU,2020-06-30 19:16:48,57.69,71.17,52.75,97,100,3.85
415,Stornoway,GB,2020-06-30 19:14:35,58.21,-6.39,55.99,87,23,12.75
416,Tieling,CN,2020-06-30 19:16:48,42.29,123.84,73.0,48,51,5.01
417,Sokoni,TZ,2020-06-30 19:16:48,-6.43,39.55,78.8,78,20,6.93
418,Port Hawkesbury,CA,2020-06-30 19:14:55,45.62,-61.35,75.0,88,75,6.93
419,Vacaria,BR,2020-06-30 19:16:48,-28.51,-50.93,52.0,99,100,18.72
420,Novopokrovka,UA,2020-06-30 19:16:48,49.84,36.55,73.4,64,100,4.47
421,Fort Nelson,CA,2020-06-30 19:14:31,58.81,-122.7,64.4,68,75,6.93
422,Tirano,IT,2020-06-30 19:16:49,46.22,10.17,80.01,77,69,11.41
423,Teahupoo,PF,2020-06-30 19:16:49,-17.83,-149.27,80.6,57,20,4.7
424,Bombay,IN,2020-06-30 19:12:33,19.01,72.85,82.4,94,75,4.7
425,Natal,BR,2020-06-30 19:12:24,-5.79,-35.21,84.2,62,40,17.22
426,Sao Filipe,CV,2020-06-30 19:11:39,14.9,-24.5,75.76,70,23,14.76
427,Sorland,NO,2020-06-30 19:12:09,67.67,12.69,46.4,75,40,28.86
428,Alta Floresta,BR,2020-06-30 19:15:49,-9.88,-56.09,95.0,36,75,5.82
429,Chengdu,CN,2020-06-30 19:14:43,30.67,104.07,82.99,65,40,4.47
430,Waipawa,NZ,2020-06-30 19:12:15,-41.41,175.52,46.0,93,49,36.91
431,Eyl,SO,2020-06-30 19:16:49,7.98,49.82,82.29,65,100,28.59
432,Geraldton,AU,2020-06-30 19:11:44,-28.77,114.6,59.0,93,75,3.36
433,Jalu,LY,2020-06-30 19:12:19,29.03,21.55,84.56,32,0,17.29
434,Ola,RU,2020-06-30 19:16:49,59.58,151.28,51.82,71,100,5.12
435,Sur,OM,2020-06-30 19:12:23,22.57,59.53,83.64,76,2,14.38
436,Kinston,US,2020-06-30 19:16:49,35.26,-77.58,88.0,78,75,4.7
437,Asau,RO,2020-06-30 19:11:49,46.43,26.4,62.01,87,20,0.87
438,Kupang,ID,2020-06-30 19:16:50,-10.17,123.58,72.9,82,0,7.25
439,Salta,AR,2020-06-30 19:12:00,-24.79,-65.41,66.2,22,38,10.29
440,Tosya,TR,2020-06-30 19:16:50,41.02,34.04,61.83,72,0,3.96
441,Sobolevo,RU,2020-06-30 19:11:52,54.43,31.9,58.01,90,0,4.61
442,Sorong,ID,2020-06-30 19:14:53,-0.88,131.25,78.39,82,100,4.94
443,Katangli,RU,2020-06-30 19:16:50,51.71,143.23,45.07,88,59,0.65
444,Tasiilaq,GL,2020-06-30 19:11:57,65.61,-37.64,44.6,86,75,27.51
445,High Prairie,CA,2020-06-30 19:16:50,55.43,-116.49,67.89,57,100,8.05
446,Carutapera,BR,2020-06-30 19:16:50,-1.2,-46.02,79.36,91,4,6.87
447,Marabba,SD,2020-06-30 19:16:50,12.35,32.18,92.16,39,100,13.91
448,Antofagasta,CL,2020-06-30 19:06:55,-23.65,-70.4,66.0,77,75,12.75
449,Resistencia,AR,2020-06-30 19:12:56,-27.46,-58.98,66.2,55,40,12.75
450,Santa Vitoria,BR,2020-06-30 19:16:51,-18.84,-50.12,83.01,35,100,15.7
451,Sikonge,TZ,2020-06-30 19:16:51,-5.63,32.77,71.6,53,20,5.17
452,Golden,US,2020-06-30 19:15:05,39.76,-105.22,75.2,23,40,8.05
453,Plettenberg Bay,ZA,2020-06-30 19:16:51,-34.05,23.37,59.52,71,0,4.61
454,Isla Mujeres,MX,2020-06-30 19:16:52,21.23,-86.73,87.8,70,40,6.93
455,Uvira,CD,2020-06-30 19:16:52,-3.41,29.15,75.38,54,4,2.71
456,Concepcion Del Oro,MX,2020-06-30 19:16:52,24.63,-101.42,70.65,48,85,3.78
457,Svetlaya,RU,2020-06-30 19:14:21,46.54,138.33,53.49,85,0,3.24
458,Port Elizabeth,ZA,2020-06-30 19:11:39,-33.92,25.57,59.0,87,0,6.93
459,Prado,BR,2020-06-30 19:16:52,-17.34,-39.22,73.67,88,100,7.52
460,Tuburan,PH,2020-06-30 19:16:52,6.64,122.27,77.0,94,75,1.12
461,Norrtalje,SE,2020-06-30 19:13:42,59.76,18.7,63.0,84,9,4.0
462,Tammisaari,FI,2020-06-30 19:16:53,59.97,23.43,57.99,94,100,3.0
463,Lavrentiya,RU,2020-06-30 19:12:23,65.58,-171.0,44.35,73,100,10.51
464,Padang,ID,2020-06-30 19:16:53,-0.95,100.35,77.38,78,1,5.55
465,Cruz Alta,BR,2020-06-30 19:16:53,-28.64,-53.61,57.09,90,100,18.14
466,Gravata,BR,2020-06-30 19:16:53,-8.2,-35.56,74.35,78,36,11.34
467,Zhigansk,RU,2020-06-30 19:12:17,66.77,123.37,66.61,57,59,6.15
468,Salalah,OM,2020-06-30 19:11:48,17.02,54.09,84.2,89,75,8.05
469,Aripuana,BR,2020-06-30 19:15:09,-9.17,-60.63,94.44,33,32,2.3
470,Nefteyugansk,RU,2020-06-30 19:14:43,61.1,72.6,53.6,100,20,2.24
471,Ibra,OM,2020-06-30 19:11:51,22.69,58.53,80.98,71,49,7.31
472,Pangnirtung,CA,2020-06-30 19:11:57,66.15,-65.71,37.4,93,90,11.41
473,Zhongxing,CN,2020-06-30 19:16:54,33.7,118.68,69.57,85,98,5.7
474,Clyde,US,2020-06-30 19:16:54,41.3,-82.98,82.4,54,1,12.75
475,Khatanga,RU,2020-06-30 19:11:45,71.97,102.5,66.6,65,100,5.21
476,Chicama,PE,2020-06-30 19:12:08,-7.84,-79.15,72.45,58,12,10.63
477,Amapa,BR,2020-06-30 19:12:08,1.0,-52.0,79.12,94,100,3.94
478,Skelleftea,SE,2020-06-30 19:16:54,64.75,20.95,66.0,77,100,9.17
479,Eureka,US,2020-06-30 19:13:51,40.8,-124.16,66.99,19,3,7.0
480,Kirakira,SB,2020-06-30 19:11:50,-10.45,161.92,77.56,83,10,6.87
481,Mwanza,TZ,2020-06-30 19:16:54,-2.52,32.9,68.0,72,67,5.82
482,Thiruvananthapuram,IN,2020-06-30 19:16:54,8.48,76.92,82.4,78,75,5.82
483,Najran,SA,2020-06-30 19:16:54,17.49,44.13,91.4,13,99,0.47
484,Grand Forks,US,2020-06-30 19:16:54,47.93,-97.03,86.0,66,90,8.05
485,Asosa,ET,2020-06-30 19:16:55,10.07,34.53,63.81,99,100,4.59
486,Gwadar,PK,2020-06-30 19:16:55,25.12,62.33,85.15,79,14,6.08
487,Gravdal,NO,2020-06-30 19:16:55,68.12,13.5,44.6,81,75,9.17
488,Moen,NO,2020-06-30 19:16:55,69.13,18.61,46.4,75,75,9.17
489,Korla,CN,2020-06-30 19:12:19,41.76,86.15,72.68,20,0,6.93
490,Kalaleh,IR,2020-06-30 19:16:55,37.38,55.49,77.0,61,20,4.7
491,Susehri,TR,2020-06-30 19:16:55,40.16,38.09,59.97,76,70,5.75
492,Ananas,HT,2020-06-30 19:16:55,19.25,-71.96,86.0,66,40,13.87
493,Urupes,BR,2020-06-30 19:16:55,-21.2,-49.29,82.4,28,20,13.87
494,Volno-Nadezhdinskoye,RU,2020-06-30 19:16:56,43.38,131.99,53.6,100,75,5.19
495,Buriti Alegre,BR,2020-06-30 19:16:56,-18.14,-49.04,78.22,40,1,7.81
496,Namibe,AO,2020-06-30 19:12:21,-15.2,12.15,67.41,91,11,1.48
497,Susangerd,IR,2020-06-30 19:16:56,31.56,48.18,91.4,22,0,2.24
498,Oranjestad,AW,2020-06-30 19:15:05,12.52,-70.03,89.6,59,40,21.92
499,Kadipaten,ID,2020-06-30 19:16:56,-8.14,113.22,74.07,88,36,1.83
500,Teya,RU,2020-06-30 19:14:47,60.38,92.63,56.3,77,0,3.62
501,Vila Franca Do Campo,PT,2020-06-30 19:12:23,37.72,-25.43,68.0,94,75,17.22
502,Illescas,ES,2020-06-30 19:16:56,40.12,-3.85,98.6,16,0,12.75
503,Richards Bay,ZA,2020-06-30 19:11:54,-28.78,32.04,62.62,74,57,5.03
504,Santa Isabel Do Rio Negro,BR,2020-06-30 19:14:36,-0.41,-65.02,88.7,57,67,2.59
505,Hilton Head Island,US,2020-06-30 19:16:57,32.22,-80.75,98.01,41,40,11.41
506,Talcahuano,CL,2020-06-30 19:16:57,-36.72,-73.12,55.4,93,90,11.41
507,San Cristobal,VE,2020-06-30 19:07:48,7.77,-72.22,96.8,23,20,25.28
508,Mae Sai,TH,2020-06-30 19:16:57,20.43,99.88,77.0,100,100,1.92
509,Kruisfontein,ZA,2020-06-30 19:11:45,-34.0,24.73,51.08,84,0,4.54
510,Los Llanos De Aridane,ES,2020-06-30 19:11:55,28.66,-17.92,73.4,73,40,14.99
511,Benghazi,LY,2020-06-30 19:16:58,32.12,20.07,75.72,82,0,10.04
512,Nsanje,MW,2020-06-30 19:12:15,-16.92,35.26,64.76,73,0,4.36
513,Nantucket,US,2020-06-30 19:16:58,41.28,-70.1,69.8,83,90,6.93
514,Brazzaville,CG,2020-06-30 19:16:58,-4.27,15.28,78.8,69,100,5.82
515,Puerto Escondido,MX,2020-06-30 19:12:20,15.85,-97.07,87.8,62,75,10.47
516,Sisimiut,GL,2020-06-30 19:16:58,66.94,-53.67,53.44,52,98,20.13
517,Robertsport,LR,2020-06-30 19:16:58,6.75,-11.37,78.4,84,100,10.58
518,Half Moon Bay,US,2020-06-30 19:16:58,37.46,-122.43,81.0,64,5,9.17
519,Nago,JP,2020-06-30 19:16:59,26.59,127.98,84.2,83,75,13.87
520,Rio Hato,PA,2020-06-30 19:16:59,8.38,-80.17,82.99,79,75,6.93
521,Keflavik,IS,2020-06-30 19:16:59,64.0,-22.56,50.0,93,90,10.29
522,Evanston,US,2020-06-30 19:15:53,42.04,-87.69,88.0,58,75,10.29
523,Mayo,US,2020-06-30 19:12:21,38.89,-76.51,87.01,58,1,6.93
524,Shchigry,RU,2020-06-30 19:16:59,51.88,36.9,68.0,88,75,6.71
525,Mahon,ES,2020-06-30 19:13:25,39.89,4.27,77.0,78,0,9.17
526,Brokopondo,SR,2020-06-30 19:16:59,4.75,-55.17,82.62,80,90,5.44
527,Bar Harbor,US,2020-06-30 19:16:59,44.39,-68.2,70.0,94,90,8.05
528,Olinda,BR,2020-06-30 19:12:04,-8.01,-34.86,80.6,74,40,11.41
529,Vostok,RU,2020-06-30 19:12:22,46.49,135.88,50.14,99,0,2.46
530,Baoqing,CN,2020-06-30 19:17:00,46.33,132.21,58.08,90,0,3.89
531,Constitucion,CL,2020-06-30 19:11:55,-35.33,-72.42,55.85,71,100,4.16
532,Owensboro,US,2020-06-30 19:16:58,37.77,-87.11,78.8,74,90,5.82
533,Jeremoabo,BR,2020-06-30 19:17:00,-10.07,-38.48,79.79,60,3,8.95
534,Nurota,UZ,2020-06-30 19:14:56,40.56,65.69,73.4,22,0,6.93
535,Linxia,CN,2020-06-30 19:17:00,35.6,103.21,65.07,46,100,3.02
536,Chardara,KZ,2020-06-30 19:17:00,41.25,67.97,77.67,32,11,2.04
537,Shingu,JP,2020-06-30 19:14:41,33.73,135.98,73.63,93,100,10.98
538,Laukaa,RU,2020-06-30 19:17:00,58.74,29.85,58.6,85,4,7.49
539,Dwarka,IN,2020-06-30 19:17:00,22.24,68.97,86.25,73,56,5.23
540,Belaya Gora,RU,2020-06-30 19:17:00,68.53,146.42,57.09,43,40,2.8
541,Meitingen,DE,2020-06-30 19:17:00,48.55,10.85,71.6,56,7,3.36
542,Porto Torres,IT,2020-06-30 19:17:01,40.84,8.4,77.0,73,0,4.7
543,Morgan City,US,2020-06-30 19:17:01,29.7,-91.21,91.99,70,40,11.41
544,Cumbal,CO,2020-06-30 19:17:01,0.91,-77.79,60.8,58,75,9.17
545,Victoria Point,AU,2020-06-30 19:17:01,-27.58,153.3,55.0,94,0,1.01
546,Mogadishu,SO,2020-06-30 19:07:36,2.04,45.34,79.05,80,63,19.8
547,Srivardhan,IN,2020-06-30 19:17:01,18.03,73.02,78.93,91,100,5.06
548,Laramie,US,2020-06-30 19:17:01,41.31,-105.59,63.0,18,20,27.51
549,Flinders,AU,2020-06-30 19:14:45,-34.58,150.86,50.0,88,0,1.01
550,Lexington Park,US,2020-06-30 19:17:01,38.27,-76.45,88.0,48,20,11.41
551,Omboue,GA,2020-06-30 19:14:41,-1.57,9.26,72.27,80,0,7.56
552,Trogir,HR,2020-06-30 19:17:01,43.51,16.25,79.0,61,0,4.7
553,Los Alamos,US,2020-06-30 19:13:36,35.89,-106.31,75.2,10,1,16.11
554,Kozhva,RU,2020-06-30 19:17:02,65.11,57.05,42.8,80,98,6.17
555,Sao Gabriel Da Cachoeira,BR,2020-06-30 19:13:25,-0.13,-67.09,87.8,66,40,5.82
556,Bousse,BF,2020-06-30 19:17:02,12.66,-1.89,91.4,49,20,6.93
557,Lorengau,PG,2020-06-30 19:11:51,-2.02,147.27,81.75,73,98,4.68
558,Verkhnyaya Inta,RU,2020-06-30 19:12:21,65.98,60.31,39.81,88,29,10.65
559,Mustasaari,FI,2020-06-30 19:17:02,63.11,21.68,61.0,77,100,6.93
560,Inhambane,MZ,2020-06-30 19:12:04,-23.86,35.38,68.0,88,75,5.82
561,Carlsbad,US,2020-06-30 19:13:59,33.16,-117.35,75.2,64,90,9.17
562,Taoudenni,ML,2020-06-30 19:12:03,22.68,-3.98,106.39,7,0,9.33
563,Canutama,BR,2020-06-30 19:17:03,-6.53,-64.38,94.69,39,100,2.08
564,Elat,IL,2020-06-30 19:17:03,29.56,34.95,91.4,41,0,16.11
565,Elbrus,RU,2020-06-30 19:17:03,43.26,42.64,48.87,65,99,2.64
566,Kununurra,AU,2020-06-30 19:11:54,-15.77,128.73,53.6,29,55,6.02
567,Coahuayana,MX,2020-06-30 19:15:02,18.73,-103.68,84.2,66,20,11.41
